quiz_title,category,tags,question_text,options,correct_answer,difficulty_levels
"Advanced Kubernetes: Scaling, Networking & Production Patterns",DevOps,"kubernetes,scaling,networking,production","You need to run a log-collection agent on every node in your cluster, including nodes added in the future. Which workload resource is specifically designed for this use case?","[""Deployment with replica count matching node count"", ""StatefulSet with anti-affinity rules"", ""ReplicaSet with a node-targeting podSelector"", ""DaemonSet""]",DaemonSet,"[""medium""]"
"Advanced Kubernetes: Scaling, Networking & Production Patterns",DevOps,"kubernetes,scaling,networking,production",An HPA is configured with a target CPU utilization of 50%. The Deployment currently has 4 replicas averaging 80% CPU usage. Approximately how many replicas will the HPA scale to?,"[""5 replicas"", ""6 replicas"", ""7 replicas"", ""8 replicas""]",7 replicas,"[""hard""]"
"Advanced Kubernetes: Scaling, Networking & Production Patterns",DevOps,"kubernetes,scaling,networking,production","In a blue-green deployment strategy on Kubernetes, what is the primary mechanism used to switch production traffic from the old version to the new version?","[""Gradually terminating old Pods using maxUnavailable in the rolling update strategy"", ""Updating the container image tag and letting the Deployment controller roll out changes"", ""Switching the Service's label selector to match the new version's Pods"", ""Scaling down the old ReplicaSet to zero while the new one scales up""]",Switching the Service's label selector to match the new version's Pods,"[""hard""]"
"Advanced Kubernetes: Scaling, Networking & Production Patterns",DevOps,"kubernetes,scaling,networking,production",A developer creates a ServiceAccount and binds it to a Role that grants 'get' and 'list' on Pods in the 'staging' namespace. The developer then tries to delete a Pod in production. What happens?,"[""The Pod is deleted because ServiceAccounts have cluster-wide permissions by default"", ""The Pod is deleted but an audit log warning is generated"", ""The request is rejected because the Role only grants read-only access in the staging namespace"", ""The API server returns a 403 Forbidden — the Role grants no permissions outside staging and lacks the delete verb""]",The API server returns a 403 Forbidden — the Role grants no permissions outside staging and lacks the delete verb,"[""hard""]"
"Advanced Kubernetes: Scaling, Networking & Production Patterns",DevOps,"kubernetes,scaling,networking,production","A Pod specification sets resource requests to 256Mi memory and 250m CPU, but does not define any resource limits. In a cluster with LimitRange and ResourceQuota enforcement disabled, what risk does this create?","[""The Pod will be rejected by the scheduler because limits are required"", ""The container can consume unbounded resources, risking node instability and OOM kills of co-located Pods"", ""Kubernetes automatically sets limits equal to requests when limits are omitted"", ""The Pod runs in BestEffort QoS class and will be evicted first under memory pressure""]","The container can consume unbounded resources, risking node instability and OOM kills of co-located Pods","[""hard""]"
Advanced Testing Strategies,Software Engineering,"testing,mutation-testing,ci-cd,advanced","In property-based testing, you write a test that asserts: ""For any list of integers, sorting twice yields the same result as sorting once."" Your framework generates 200 random lists and one fails. What does the framework do next?","[""Re-runs all 200 inputs to confirm reproducibility before reporting"", ""Immediately halts and reports the first failing input as-is"", ""Logs the random seed and skips to the next property under test"", ""Shrinks the failing input to the minimal case that still triggers the failure""]",Shrinks the failing input to the minimal case that still triggers the failure,"[""hard""]"
Advanced Testing Strategies,Software Engineering,"testing,mutation-testing,ci-cd,advanced","Your mutation testing tool reports a 65% mutation score. Upon inspection, you find 40 surviving mutants — most are in your `calculateDiscount()` function where conditionals like `>` were changed to `>=`. What does this specifically indicate?","[""The function has too many code paths and should be refactored into smaller units"", ""The mutation tool is generating equivalent mutants that are semantically identical to the original"", ""Your tests lack boundary-value assertions that would catch off-by-one errors at discount thresholds"", ""Line coverage metrics are inflated because the test framework counts branch entry but not exit""]",Your tests lack boundary-value assertions that would catch off-by-one errors at discount thresholds,"[""hard""]"
Advanced Testing Strategies,Software Engineering,"testing,mutation-testing,ci-cd,advanced","You're implementing Pact contract tests between a React frontend and a Node.js API. The consumer test defines an interaction: `GET /users/42` returns `{ id: 42, name: ""Alice"" }`. Where does verification of this contract happen?","[""In the consumer's test suite by recording and replaying HTTP traffic through a reverse proxy"", ""In the provider's test suite by replaying the pact file against the real API implementation"", ""In a shared integration environment where both services are deployed and tested end-to-end"", ""In a CI pipeline step that compares OpenAPI schemas from both services for structural compatibility""]",In the provider's test suite by replaying the pact file against the real API implementation,"[""hard""]"
Advanced Testing Strategies,Software Engineering,"testing,mutation-testing,ci-cd,advanced","A team notices their Jest snapshot tests break on almost every PR, even for intentional UI changes. Developers habitually run `jest --updateSnapshot` without reviewing diffs. Which practice would most effectively restore the value of snapshot testing?","[""Switch to focused inline snapshots that capture only the critical rendered output rather than entire component trees"", ""Add a CI check that blocks merging whenever any snapshot file changes"", ""Move snapshot files into a separate repository so changes require a dedicated review process"", ""Configure Jest to auto-update snapshots on the main branch so developers never see snapshot failures""]",Switch to focused inline snapshots that capture only the critical rendered output rather than entire component trees,"[""hard""]"
Advanced Testing Strategies,Software Engineering,"testing,mutation-testing,ci-cd,advanced","Your visual regression testing pipeline uses Chromatic with Storybook. A component renders a timestamp that changes every test run, causing constant false positives. How should you handle this without reducing test coverage?","[""Add a CSS rule that sets `visibility: hidden` on timestamp elements during visual test runs"", ""Configure the visual diff tool to ignore the entire region where timestamps appear"", ""Replace the timestamp component with a static placeholder string in the test environment"", ""Use a Storybook decorator to inject a fixed date so the component renders deterministically while still exercising its formatting logic""]",Use a Storybook decorator to inject a fixed date so the component renders deterministically while still exercising its formatting logic,"[""hard""]"
Advanced Testing Strategies,Software Engineering,"testing,mutation-testing,ci-cd,advanced","Consider this test setup: ```javascript const emailService = { send: jest.fn().mockResolvedValue({ id: '123' }) }; const logger = { info: jest.fn(), error: jest.fn() }; await registerUser(emailService, logger); expect(emailService.send).toHaveBeenCalledWith(expect.objectContaining({ to: 'user@test.com' })); ``` Using Gerard Meszaros' xUnit test patterns taxonomy, `emailService` is best classified as a:","[""Stub — it provides canned responses to calls made during the test"", ""Fake — it is a lightweight working implementation used for testing"", ""Mock — it returns predefined values and is verified for expected interactions"", ""Spy — it wraps the real implementation and records calls without replacing behavior""]",Mock — it returns predefined values and is verified for expected interactions,"[""hard""]"
Advanced Testing Strategies,Software Engineering,"testing,mutation-testing,ci-cd,advanced","You're refactoring a legacy class that creates its own database connection internally: ```python class OrderService: def __init__(self): self.db = psycopg2.connect(host='prod-db', ...) ``` Which refactoring most improves testability while following dependency injection principles?","[""Add a `set_db()` method so tests can swap the connection after construction"", ""Accept the database connection as a constructor parameter so tests can inject a fake or in-memory database"", ""Use `unittest.mock.patch` to monkey-patch `psycopg2.connect` in every test module"", ""Create a global `DATABASE_URL` environment variable and read it in the constructor""]",Accept the database connection as a constructor parameter so tests can inject a fake or in-memory database,"[""hard""]"
